timestamp,frontend&cpu_usage,frontend&mem_usage_mb,frontend&mem_usage_pct,frontend&grpc_latency_p99,frontend&grpc_error_rate,frontend&grpc_rps,frontend&pod_restarts,cartservice&cpu_usage,cartservice&mem_usage_mb,cartservice&mem_usage_pct,cartservice&grpc_latency_p99,cartservice&grpc_error_rate,cartservice&grpc_rps,cartservice&pod_restarts,productcatalogservice&cpu_usage,productcatalogservice&mem_usage_mb,productcatalogservice&mem_usage_pct,productcatalogservice&grpc_latency_p99,productcatalogservice&grpc_error_rate,productcatalogservice&grpc_rps,productcatalogservice&pod_restarts,currencyservice&cpu_usage,currencyservice&mem_usage_mb,currencyservice&mem_usage_pct,currencyservice&grpc_latency_p99,currencyservice&grpc_error_rate,currencyservice&grpc_rps,currencyservice&pod_restarts,paymentservice&cpu_usage,paymentservice&mem_usage_mb,paymentservice&mem_usage_pct,paymentservice&grpc_latency_p99,paymentservice&grpc_error_rate,paymentservice&grpc_rps,paymentservice&pod_restarts,shippingservice&cpu_usage,shippingservice&mem_usage_mb,shippingservice&mem_usage_pct,shippingservice&grpc_latency_p99,shippingservice&grpc_error_rate,shippingservice&grpc_rps,shippingservice&pod_restarts,checkoutservice&cpu_usage,checkoutservice&mem_usage_mb,checkoutservice&mem_usage_pct,checkoutservice&grpc_latency_p99,checkoutservice&grpc_error_rate,checkoutservice&grpc_rps,checkoutservice&pod_restarts,emailservice&cpu_usage,emailservice&mem_usage_mb,emailservice&mem_usage_pct,emailservice&grpc_latency_p99,emailservice&grpc_error_rate,emailservice&grpc_rps,emailservice&pod_restarts,recommendationservice&cpu_usage,recommendationservice&mem_usage_mb,recommendationservice&mem_usage_pct,recommendationservice&grpc_latency_p99,recommendationservice&grpc_error_rate,recommendationservice&grpc_rps,recommendationservice&pod_restarts,adservice&cpu_usage,adservice&mem_usage_mb,adservice&mem_usage_pct,adservice&grpc_latency_p99,adservice&grpc_error_rate,adservice&grpc_rps,adservice&pod_restarts,reviewservice&cpu_usage,reviewservice&mem_usage_mb,reviewservice&mem_usage_pct,reviewservice&grpc_latency_p99,reviewservice&grpc_error_rate,reviewservice&grpc_rps,reviewservice&pod_restarts,system&total_rps,system&node_cpu_pct,system&node_mem_pct,fault_type,target_service
1780962290,7.461467,75.253906,6.532457,0.3025,0.184211,2.279271,1.0,1.605966,113.222656,9.828356,0.1745,0.008264,7.257678,7.0,2.703351,58.140625,5.046929,0.000846,0.001655,37.502844,1.0,3.067741,89.523438,7.771132,0.002527,0.002259,25.70306,3.0,0.356629,168.3125,14.61046,0.004627,0.107143,0.541911,1.0,0.67145,57.152344,4.961141,0.00334,0.02439,2.459139,1.0,0.911683,64.371094,5.587769,0.226,0.117647,0.509822,1.0,0.544771,85.269531,7.401869,0.0955,0.888889,0.539811,2.0,1.46374,90.695312,6.153006,0.089,0.986842,4.412875,1.0,0.87974,154.699219,11.684231,0.00254,0.016393,3.658829,4.0,1.171348,74.140625,6.435818,0.004909,0.012146,4.780522,1.0,89.645761,13.243365,57.268457,network-corrupt,cartservice
1780962300,7.317632,75.253906,6.532457,0.245071,0.188034,2.420156,1.0,1.535647,113.222656,9.828356,0.18,0.008108,7.653483,7.0,2.674577,57.21875,4.966905,0.000846,0.001655,37.502844,1.0,3.067741,89.523438,7.771132,0.002768,0.002361,25.401871,3.0,0.425979,168.3125,14.61046,0.00424,0.105263,0.569801,1.0,0.67145,57.152344,4.961141,0.00232,0.022556,2.75106,1.0,0.965873,64.371094,5.587769,0.22825,0.107143,0.579183,1.0,0.540135,85.261719,7.401191,0.4175,0.90625,0.661909,2.0,1.46374,90.695312,6.153006,0.0925,0.986425,4.571499,1.0,0.870376,154.699219,11.684231,0.00144,0.01676,3.702631,4.0,1.171348,74.140625,6.435818,0.004903,0.012397,5.005792,1.0,90.820229,10.295791,57.338327,network-corrupt,cartservice
1780962310,7.317632,75.253906,6.532457,0.3,0.192771,2.489203,1.0,1.552141,113.238281,9.829712,0.170929,0.008065,7.199675,7.0,2.674577,57.21875,4.966905,0.000781,0.001723,33.695252,1.0,2.904073,90.234375,7.832845,0.002515,0.002237,27.738132,3.0,0.495469,169.121094,14.68065,0.00368,0.096774,0.641238,1.0,0.648339,57.101562,4.956733,0.00316,0.022989,2.609165,1.0,0.965873,64.371094,5.587769,0.4225,0.133333,0.580596,1.0,0.562855,85.511719,7.422892,0.445,0.904762,0.62978,2.0,1.128786,90.703125,6.153536,0.0785,0.986755,4.528551,1.0,0.592253,154.699219,11.684231,0.000971,0.017094,3.508772,4.0,1.093579,74.085938,6.431071,0.004946,0.012821,4.678503,1.0,88.298868,13.228767,57.338327,network-corrupt,cartservice
1780962320,7.47171,75.101562,6.519233,0.2251,0.2125,2.4006,1.0,1.61546,113.238281,9.829712,0.18725,0.008,7.501875,7.0,2.707638,57.285156,4.97267,0.000571,0.001736,34.568642,1.0,3.05496,90.234375,7.832845,0.001472,0.002273,26.391555,3.0,0.486243,169.121094,14.68065,0.00408,0.086957,0.689779,1.0,0.544228,57.101562,4.956733,0.0023,0.023256,2.496661,1.0,0.880209,64.667969,5.613539,0.4425,0.130435,0.690173,1.0,0.478733,84.910156,7.370673,0.43,0.888889,0.522557,2.0,1.427723,90.703125,6.153536,0.0925,0.985507,4.006193,1.0,0.796382,154.699219,11.684231,0.002533,0.016949,3.425585,4.0,1.037452,74.085938,6.431071,0.004919,0.013274,4.373996,1.0,87.067617,16.091854,57.39923,network-corrupt,cartservice
1780962330,7.52135,75.46875,6.551107,0.246786,0.210526,2.359027,1.0,1.657192,113.238281,9.829712,0.20475,0.008287,7.490947,7.0,2.801786,57.78125,5.015734,0.000876,0.001794,34.599069,1.0,3.226761,90.765625,7.878961,0.004307,0.002257,26.585849,3.0,0.515694,168.589844,14.634535,0.0042,0.117647,0.510143,1.0,0.677069,57.128906,4.959106,0.000894,0.022901,2.710812,1.0,0.939752,64.667969,5.613539,0.43,0.111111,0.558729,1.0,0.559656,84.910156,7.370673,0.4325,0.884615,0.538035,2.0,1.618442,90.953125,6.170497,0.1855,0.984615,3.900858,1.0,0.841045,154.703125,11.684526,0.0015,0.017442,3.559161,4.0,1.147272,74.078125,6.430393,0.004951,0.013605,4.411103,1.0,87.223732,10.35075,57.452872,network-corrupt,cartservice
1780962340,7.484009,75.46875,6.551107,0.3225,0.219178,2.190548,1.0,1.656367,113.238281,9.829712,0.211167,0.008547,7.021755,7.0,2.338418,57.78125,5.015734,0.00095,0.001869,32.108027,1.0,3.337145,91.203125,7.916938,0.004014,0.002235,27.769731,3.0,0.515694,168.589844,14.634535,0.004,0.136364,0.45526,1.0,0.667758,57.128906,4.959106,0.000924,0.025,2.4006,1.0,0.714438,64.667969,5.613539,0.4625,0.125,0.48012,1.0,0.417083,84.910156,7.370673,0.4325,0.884615,0.538035,2.0,1.618442,90.953125,6.170497,0.2395,0.985366,4.242111,1.0,0.841045,154.703125,11.684526,0.0015,0.017442,3.559161,4.0,1.147272,74.078125,6.430393,0.004922,0.012987,4.780135,1.0,85.545482,10.35075,57.452872,network-corrupt,cartservice
1780962350,5.793363,75.277344,6.534492,0.248875,0.209091,2.129348,1.0,1.622448,113.246094,9.83039,0.206,0.008499,6.833272,7.0,2.7094,57.300781,4.974026,0.002251,0.001887,31.79841,1.0,2.548733,90.519531,7.857598,0.004377,0.002358,25.446362,3.0,0.465001,167.773438,14.563666,0.00456,0.2,0.300075,1.0,0.531675,57.128906,4.959106,0.000906,0.026786,2.168064,1.0,0.618216,63.980469,5.55386,0.45,0.142857,0.406504,1.0,0.554759,84.652344,7.348294,0.92,0.8125,0.309729,2.0,1.462373,90.726562,6.155126,0.241,0.984615,3.774681,1.0,0.609879,154.707031,11.684821,0.00256,0.016393,3.542461,4.0,0.952784,74.039062,6.427002,0.004876,0.012658,4.587778,1.0,81.296683,16.127877,57.487131,network-corrupt,cartservice
1780962360,7.724351,75.769531,6.577216,0.36375,0.192661,2.255141,1.0,1.734993,113.222656,9.828356,0.2134,0.008547,7.261969,7.0,2.765799,57.300781,4.974026,0.00113,0.00183,33.909176,1.0,3.218865,90.519531,7.857598,0.00406,0.002373,24.468147,3.0,0.492056,167.269531,14.519925,0.00436,0.1875,0.309723,1.0,0.417447,57.128906,4.959106,0.000883,0.028571,2.099958,1.0,0.807146,64.050781,5.559964,0.46,0.111111,0.372416,1.0,0.536803,84.652344,7.348294,0.95,0.8,0.299994,2.0,1.462373,90.726562,6.155126,0.199,0.985612,4.169917,1.0,0.686146,154.707031,11.684821,0.000985,0.01626,3.689926,4.0,0.964146,74.039062,6.427002,0.004875,0.011976,5.0099,1.0,83.846267,13.283734,57.487131,network-corrupt,cartservice
1780962370,7.724351,75.769531,6.577216,0.36375,0.192661,2.255141,1.0,1.786837,113.195312,9.825982,0.200125,0.008368,7.169857,7.0,2.880348,57.351562,4.978434,0.000948,0.001787,33.568322,1.0,2.306164,90.519531,7.857598,0.002707,0.002165,28.675467,3.0,0.524542,167.269531,14.519925,0.000988,0.130435,0.475856,1.0,0.652636,57.210938,4.966227,0.000813,0.026087,2.379278,1.0,0.807146,64.050781,5.559964,0.4725,0.142857,0.419992,1.0,0.59481,84.648438,7.347955,0.89,0.863636,0.455157,2.0,1.602126,90.734375,6.155656,0.16975,0.985577,4.303478,1.0,0.909384,154.589844,11.67597,0.002667,0.017143,3.620565,4.0,1.326589,74.144531,6.436157,0.004977,0.012397,5.006827,1.0,88.329938,10.339513,57.20004,network-corrupt,cartservice
1780962380,7.690403,75.550781,6.558228,0.345,0.224,2.419292,1.0,1.786837,113.195312,9.825982,0.218875,0.008043,7.219169,7.0,2.815941,57.351562,4.978434,0.000891,0.001774,32.728188,1.0,1.806001,90.519531,7.857598,0.002707,0.002165,28.675467,3.0,0.474755,167.710938,14.558241,0.000988,0.130435,0.475856,1.0,0.58857,57.234375,4.968262,0.000845,0.024793,2.341875,1.0,0.776215,63.910156,5.547757,0.44,0.125,0.464495,1.0,0.361677,84.648438,7.347955,0.92,0.875,0.479976,2.0,1.602126,90.734375,6.155656,0.14275,0.984962,3.98992,1.0,0.882131,154.589844,11.67597,0.00344,0.016667,3.599928,4.0,1.25429,74.28125,6.448025,0.0057,0.012658,4.739905,1.0,87.13407,13.381232,57.20004,network-corrupt,cartservice
1780962390,7.869859,75.550781,6.558228,0.3925,0.238636,2.639947,1.0,1.79233,113.191406,9.825643,0.2359,0.007874,7.619848,7.0,2.7272,57.285156,4.97267,0.000832,0.001773,35.007138,1.0,3.041466,90.339844,7.842,0.002495,0.002152,26.979949,3.0,0.462562,167.710938,14.558241,0.000985,0.111111,0.522567,1.0,0.325194,57.046875,4.951986,0.000855,0.022472,2.669947,1.0,0.960395,63.910156,5.547757,0.4525,0.105263,0.569989,1.0,0.455394,84.648438,7.347955,0.095,0.904762,0.629969,2.0,1.201618,90.734375,6.155656,0.16675,0.985646,4.045057,1.0,0.878127,154.613281,11.67774,0.00336,0.016667,3.59982,4.0,1.241206,74.277344,6.447686,0.004977,0.012448,4.664305,1.0,88.948535,13.245132,57.36397,network-corrupt,cartservice
1780962400,7.806819,75.140625,6.522624,0.396667,0.251969,2.62755,1.0,1.79233,113.191406,9.825643,0.2242,0.008,7.758514,7.0,2.7272,57.285156,4.97267,0.000832,0.001773,35.007138,1.0,3.287163,90.882812,7.889133,0.002649,0.002045,29.339413,3.0,0.450894,168.03125,14.586046,0.000982,0.095238,0.629987,1.0,0.415961,57.046875,4.951986,0.000871,0.023256,2.668929,1.0,0.90638,63.953125,5.551487,0.43,0.142857,0.579302,1.0,0.582908,84.652344,7.348294,0.43,0.892857,0.57929,2.0,1.543856,90.738281,6.155921,0.17275,0.985075,4.158563,1.0,0.880688,154.660156,11.681281,0.002613,0.016854,3.682632,4.0,1.241206,74.277344,6.447686,0.006267,0.013825,4.4895,1.0,91.520819,10.155587,57.21161,network-corrupt,cartservice
1780962410,7.618939,75.140625,6.522624,0.39375,0.280899,2.669947,1.0,1.72337,113.1875,9.825304,0.212909,0.008086,7.180599,7.0,1.675606,57.285156,4.97267,0.000869,0.001839,31.567538,1.0,1.831784,90.375,7.845052,0.002311,0.002104,29.503652,3.0,0.426576,167.792969,14.565362,0.000976,0.096774,0.64137,1.0,0.582445,57.167969,4.962497,0.000913,0.02381,2.51995,1.0,0.806861,63.953125,5.551487,0.238,0.103448,0.561287,1.0,0.55465,84.652344,7.348294,0.46,0.875,0.47999,2.0,1.427933,90.738281,6.155921,0.205,0.984848,3.959802,1.0,0.799866,154.660156,11.681281,0.000984,0.015873,3.779924,4.0,1.141442,74.382812,6.456841,0.004966,0.014085,4.259787,1.0,87.123846,13.01713,57.21161,network-corrupt,cartservice
1780962420,7.22373,75.320312,6.538222,0.8175,0.236111,2.160022,1.0,1.64076,113.1875,9.825304,0.198786,0.008439,7.110071,7.0,2.51004,57.378906,4.980808,0.000937,0.001889,31.769365,1.0,2.325147,90.375,7.845052,0.001716,0.002193,27.360274,3.0,0.384248,168.144531,14.595879,0.000967,0.105263,0.569989,1.0,0.473057,57.167969,4.962497,0.000973,0.02439,2.38063,1.0,0.806458,64.082031,5.562676,0.23575,0.105263,0.570023,1.0,0.52982,84.648438,7.347955,0.435,0.896552,0.561287,2.0,1.394239,90.742188,6.156186,0.17725,0.985294,3.948285,1.0,0.799866,154.660156,11.681281,0.00134,0.015957,3.638686,4.0,1.11576,74.445312,6.462267,0.004929,0.013761,4.219246,1.0,84.287876,15.825688,57.233097,network-corrupt,cartservice
1780962430,7.22373,75.320312,6.538222,0.6975,0.230769,2.420706,1.0,1.617959,113.195312,9.825982,0.20965,0.008174,7.593156,7.0,2.756486,57.277344,4.971992,0.000898,0.001809,34.303685,1.0,3.209976,90.960938,7.895915,0.000996,0.002148,27.930279,3.0,0.463489,168.144531,14.595879,0.000905,0.1,0.600006,1.0,0.656559,57.09375,4.956055,0.00252,0.02459,2.524155,1.0,0.806458,64.082031,5.562676,0.22825,0.107143,0.579314,1.0,0.58143,84.335938,7.320828,0.43,0.896552,0.600004,2.0,1.038619,90.738281,6.155921,0.15325,0.984375,3.839923,1.0,0.84477,154.667969,11.681871,0.00138,0.016216,3.827613,4.0,1.117505,74.445312,6.462267,0.004959,0.014815,4.050041,1.0,88.268882,10.066621,57.214565,network-corrupt,cartservice
1780962440,7.65669,75.066406,6.516181,0.7925,0.205128,2.340023,1.0,1.617959,113.195312,9.825982,0.2068,0.00813,7.380074,7.0,2.756486,57.277344,4.971992,0.000867,0.001791,33.510335,1.0,3.209976,90.960938,7.895915,0.001595,0.002126,29.193305,3.0,0.377979,168.144531,14.595879,0.000938,0.115385,0.537935,1.0,0.651739,57.09375,4.956055,0.00336,0.02439,2.460025,1.0,0.827474,64.082031,5.562676,0.22,0.052632,0.570006,1.0,0.56108,84.335938,7.320828,0.43,0.896552,0.600004,2.0,1.515246,90.738281,6.155921,0.098,0.985,4.13796,1.0,0.84477,154.667969,11.681871,0.00138,0.016216,3.827613,4.0,0.86744,74.445312,6.462267,0.004919,0.013636,4.55185,1.0,89.109128,10.066621,57.214565,network-corrupt,cartservice
1780962450,7.65669,75.066406,6.516181,0.7075,0.184211,2.206053,1.0,1.57354,113.28125,9.833442,0.193643,0.008333,6.966483,7.0,2.03068,57.273438,4.971653,0.000854,0.001799,33.350328,1.0,3.057919,92.816406,8.05698,0.001669,0.002077,28.889422,3.0,0.495107,167.675781,14.555189,0.000955,0.125,0.480005,1.0,0.593477,57.816406,5.018785,0.00266,0.025,2.322206,1.0,0.784048,64.132812,5.567084,0.211,0.115385,0.503145,1.0,0.552698,84.339844,7.321167,0.22975,0.888889,0.522496,2.0,1.480644,90.738281,6.155921,0.0935,0.985849,4.102564,1.0,0.832218,154.667969,11.681871,0.00122,0.015789,3.676826,4.0,1.151844,74.359375,6.454807,0.004856,0.012397,4.683116,1.0,87.702645,15.945198,57.353703,network-corrupt,cartservice
1780962460,7.743547,75.8125,6.580946,0.2125,0.208,2.58569,1.0,1.693436,113.257812,9.831407,0.192143,0.008242,7.529529,7.0,2.897536,57.332031,4.976739,0.000848,0.001741,35.641885,1.0,3.235824,92.816406,8.05698,0.002298,0.002195,26.453286,3.0,0.469469,167.996094,14.582994,0.000958,0.130435,0.445081,1.0,0.610592,57.816406,5.018785,0.00192,0.024691,2.429368,1.0,0.779077,64.398438,5.590142,0.0885,0.153846,0.537823,1.0,0.600503,84.339844,7.321167,0.2245,0.857143,0.419891,2.0,1.571268,90.742188,6.156186,0.077,0.985714,4.198908,1.0,0.872604,154.667969,11.681871,0.000988,0.015625,3.839002,4.0,1.151844,74.359375,6.454807,0.004848,0.012048,4.978706,1.0,89.059168,13.203275,57.353703,normal,none
1780962470,7.743547,75.8125,6.580946,0.2125,0.208,2.58569,1.0,1.795483,113.257812,9.831407,0.16,0.008547,7.017965,7.0,2.460491,57.332031,4.976739,0.000856,0.001779,33.710224,1.0,3.270432,93.953125,8.155653,0.002672,0.002206,28.132887,3.0,0.472669,167.558594,14.545017,0.000978,0.142857,0.434396,1.0,0.480433,57.816406,5.018785,0.0026,0.02381,2.606375,1.0,0.779077,64.398438,5.590142,0.04675,0.176471,0.509867,1.0,0.510374,84.339844,7.321167,0.2095,0.875,0.496452,2.0,1.578059,90.742188,6.156186,0.092,0.985714,4.344049,1.0,0.739657,154.667969,11.681871,0.002493,0.015544,3.992388,4.0,1.252039,74.519531,6.468709,0.00491,0.011858,5.233544,1.0,89.063837,10.178099,57.332216,normal,none
1780962480,7.4731,75.589844,6.561618,0.20425,0.204724,2.457288,1.0,1.744405,113.546875,9.8565,0.11425,0.008242,7.042662,7.0,2.637494,57.335938,4.977078,0.000794,0.001762,32.950874,1.0,3.270432,93.953125,8.155653,0.002672,0.002206,28.132887,3.0,0.252443,167.558594,14.545017,0.000978,0.142857,0.434396,1.0,0.548165,57.816406,5.018785,0.000499,0.026316,2.205712,1.0,0.435812,63.828125,5.540636,0.045,0.136364,0.425672,1.0,0.596047,84.578125,7.341851,0.09575,0.866667,0.44987,2.0,1.525659,90.742188,6.156186,0.14425,0.985507,4.1388,1.0,0.897247,154.667969,11.681871,0.00258,0.015625,3.839002,4.0,0.867441,74.375,6.456163,0.004943,0.011905,5.038539,1.0,87.115699,13.153791,57.332216,normal,none
1780962490,7.4731,75.589844,6.561618,0.206,0.230769,2.729454,1.0,1.796217,113.230469,9.829034,0.0785,0.008,7.498051,7.0,2.834876,57.457031,4.98759,0.000836,0.001728,35.912288,1.0,2.914269,93.953125,8.155653,0.002556,0.002281,25.443569,3.0,0.42812,167.984375,14.581977,0.000977,0.136364,0.425672,1.0,0.564611,57.816406,5.018785,0.00188,0.026316,2.279407,1.0,0.562359,63.828125,5.540636,0.024825,0.066667,0.449897,1.0,0.615183,84.691406,7.351685,0.096,0.882353,0.509883,2.0,0.873842,90.742188,6.156186,0.0945,0.986239,4.21794,1.0,0.67465,154.667969,11.681871,0.00238,0.015267,3.929214,4.0,1.08257,74.375,6.456163,0.00565,0.011364,5.108063,1.0,88.503437,13.125375,57.325004,normal,none
1780962500,7.76754,75.589844,6.561618,0.1835,0.224638,2.854779,1.0,1.796217,113.230469,9.829034,0.0145,0.008,7.757551,7.0,2.847137,57.410156,4.983521,0.000836,0.001728,35.912288,1.0,3.318247,94.722656,8.222453,0.002203,0.002195,27.323716,3.0,0.42812,167.984375,14.581977,0.00098,0.133333,0.44991,1.0,0.597606,57.488281,4.990302,0.000915,0.027027,2.296188,1.0,0.697344,63.828125,5.540636,0.024825,0.1,0.413736,1.0,0.615183,84.691406,7.351685,0.905,0.842105,0.393041,2.0,1.52505,90.738281,6.155921,0.07125,0.986364,4.551096,1.0,0.847266,154.667969,11.681871,0.000999,0.014493,4.282079,4.0,1.368055,74.46875,6.464301,0.005483,0.01087,5.709439,1.0,91.943822,10.118124,57.178303,normal,none
1780962510,7.76754,75.589844,6.561618,0.055,0.212766,2.819436,1.0,1.697812,113.175781,9.824287,0.004739,0.007979,7.278218,7.0,2.764903,57.410156,4.983521,0.000804,0.001744,33.29333,1.0,2.767684,94.503906,8.203464,0.00235,0.002177,28.505823,3.0,0.434336,168.171875,14.598253,0.000982,0.176471,0.351676,1.0,0.558618,57.488281,4.990302,0.00063,0.030303,1.979604,1.0,0.600074,63.960938,5.552165,0.024815,0.230769,0.251636,1.0,0.568558,84.355469,7.322523,0.955,0.777778,0.269946,2.0,1.497999,90.738281,6.155921,0.06375,0.986667,4.4991,1.0,0.887443,154.671875,11.682166,0.00091,0.014085,4.25902,4.0,1.375259,74.46875,6.464301,0.00515,0.010582,5.668696,1.0,89.176485,13.11677,57.178303,normal,none
1780962520,7.897623,76.160156,6.611125,0.088625,0.225806,2.790949,1.0,1.367834,113.21875,9.828016,0.00479,0.00813,7.383175,7.0,1.833705,57.410156,4.983521,0.000897,0.001753,34.241642,1.0,2.767684,94.503906,8.203464,0.00248,0.002217,27.053778,3.0,0.340062,168.171875,14.598253,0.000978,0.222222,0.269946,1.0,0.464874,57.753906,5.01336,0.0005,0.027027,2.148581,1.0,0.572647,63.960938,5.552165,0.024807,0.375,0.240089,1.0,0.539323,84.355469,7.322523,0.92,0.8125,0.309699,2.0,1.456248,90.738281,6.155921,0.063,0.986364,4.258449,1.0,0.858275,154.671875,11.682166,0.000887,0.015306,3.793964,4.0,1.21381,74.160156,6.437514,0.005467,0.011364,5.110238,1.0,87.60051,15.863998,57.44601,normal,none
1780962530,7.897623,76.160156,6.611125,0.08275,0.237037,2.793759,1.0,1.595245,113.21875,9.828016,0.004705,0.008043,7.719531,7.0,2.834543,57.414062,4.98386,0.000829,0.001693,36.670668,1.0,2.229659,94.996094,8.246189,0.002269,0.002086,28.780649,3.0,0.469196,168.238281,14.604017,0.000985,0.181818,0.330112,1.0,0.590153,57.753906,5.01336,0.000499,0.026316,2.359272,1.0,0.669867,63.960938,5.552165,0.024822,0.210526,0.393204,1.0,0.560564,84.34375,7.321506,0.905,0.833333,0.372509,2.0,1.51087,90.75,6.156716,0.062,0.985714,4.201555,1.0,0.471187,154.671875,11.682166,0.000857,0.015,4.138902,4.0,1.273195,74.195312,6.440565,0.004936,0.011905,5.041865,1.0,92.802024,10.049461,57.572877,normal,none
1780962540,5.108759,75.765625,6.576877,0.0845,0.25,2.640898,1.0,1.684981,113.492188,9.851752,0.004518,0.008065,7.442754,7.0,2.764349,57.414062,4.98386,0.000597,0.001631,36.793614,1.0,3.01708,93.839844,8.14582,0.00212,0.002055,30.214606,3.0,0.469196,168.238281,14.604017,0.00098,0.142857,0.434594,1.0,0.55124,57.492188,4.990641,0.000495,0.025316,2.370877,1.0,0.774751,63.824219,5.540297,0.02482,0.214286,0.420143,1.0,0.548966,84.34375,7.321506,0.905,0.833333,0.372509,2.0,1.51087,90.75,6.156716,0.06975,0.985981,4.428716,1.0,0.889043,154.710938,11.685116,0.000857,0.015,4.138902,4.0,1.142791,74.195312,6.440565,0.004914,0.011673,5.318599,1.0,94.576211,10.049461,57.572877,normal,none
1780962550,6.018025,74.945312,6.505669,0.074833,0.26,2.904219,1.0,1.672832,113.492188,9.851752,0.004515,0.007692,7.550823,7.0,2.719366,57.414062,4.98386,0.000617,0.001549,38.736198,1.0,2.528187,93.839844,8.14582,0.001807,0.002014,29.801026,3.0,0.439196,168.496094,14.626397,0.000978,0.105263,0.570211,1.0,0.447426,57.492188,4.990641,0.000495,0.023256,2.49758,1.0,0.903708,63.824219,5.540297,0.024815,0.136364,0.425944,1.0,0.477712,84.34375,7.321506,0.2125,0.88,0.484036,2.0,1.540479,90.75,6.156716,0.085,0.986607,4.336799,1.0,0.840639,154.710938,11.685116,0.000881,0.015544,3.736762,4.0,1.118818,74.035156,6.426663,0.004914,0.011494,5.053341,1.0,96.096938,15.868037,57.634833,normal,none
1780962560,8.033897,74.945312,6.505669,0.047934,0.246667,3.103791,1.0,1.620179,113.089844,9.816827,0.004539,0.007481,8.297296,7.0,2.912394,57.414062,4.98386,0.000807,0.001568,39.582859,1.0,3.355381,94.683594,8.219062,0.001867,0.00202,28.751767,3.0,0.470427,168.121094,14.593845,0.000973,0.103448,0.561482,1.0,0.59476,57.488281,4.990302,0.000495,0.02381,2.520403,1.0,0.84787,63.820312,5.539958,0.024819,0.103448,0.600066,1.0,0.585309,84.34375,7.321506,0.0955,0.888889,0.540119,2.0,1.092057,90.75,6.156716,0.1705,0.987013,4.620601,1.0,0.808133,154.410156,11.662399,0.000942,0.014388,4.170542,4.0,1.322205,74.449219,6.462606,0.004872,0.010753,5.580725,1.0,98.329651,13.122206,57.634833,normal,none
1780962570,8.345393,76.535156,6.643677,0.047934,0.246667,3.103791,1.0,1.783253,113.566406,9.858195,0.004577,0.007299,8.221069,7.0,3.105421,57.261719,4.970635,0.000848,0.00156,38.465,1.0,3.235739,94.269531,8.183119,0.001945,0.002001,31.016574,3.0,0.370281,168.394531,14.617581,0.000973,0.12,0.517298,1.0,0.616708,57.492188,4.990641,0.00082,0.024,2.586492,1.0,0.89719,63.996094,5.555216,0.02481,0.111111,0.540086,1.0,0.417375,84.34375,7.321506,0.0955,0.892857,0.579386,2.0,1.640981,90.746094,6.156451,0.157,0.986957,4.759047,1.0,0.68033,154.414062,11.662694,0.000998,0.015306,4.055536,4.0,1.322205,74.449219,6.462606,0.004867,0.011152,5.566016,1.0,99.410297,10.164915,57.435192,normal,none
1780962580,8.169091,76.535156,6.643677,0.049478,0.24,2.903432,1.0,1.690441,113.566406,9.858195,0.004589,0.007653,7.587488,7.0,2.967797,57.828125,5.019803,0.00085,0.00166,34.975999,1.0,3.235739,94.269531,8.183119,0.001945,0.002001,31.016574,3.0,0.392435,168.394531,14.617581,0.000973,0.12,0.517298,1.0,0.638917,57.492188,4.990641,0.0009,0.023622,2.458239,1.0,0.820893,63.996094,5.555216,0.024811,0.083333,0.464549,1.0,0.572143,84.625,7.34592,0.0955,0.894737,0.570074,2.0,1.36371,90.746094,6.156451,0.13375,0.987179,4.680608,1.0,0.836399,154.414062,11.662694,0.00236,0.015873,3.780605,4.0,1.207508,74.195312,6.440565,0.004859,0.011111,5.400702,1.0,94.355569,13.184109,57.435192,normal,none
1780962590,7.752379,75.847656,6.583998,0.055,0.215909,2.639789,1.0,1.564992,113.058594,9.814114,0.004622,0.008,7.499625,7.0,1.558374,57.828125,5.019803,0.000877,0.001717,36.143581,1.0,3.174148,93.851562,8.146837,0.003035,0.002183,26.594921,3.0,0.493185,167.160156,14.51043,0.000973,0.142857,0.40648,1.0,0.58909,57.488281,4.990302,0.002,0.025974,2.309954,1.0,0.767381,64.0,5.555556,0.024813,0.125,0.479976,1.0,0.57726,84.625,7.34592,0.2275,0.875,0.479976,2.0,0.84455,90.746094,6.156451,0.1555,0.986425,4.277723,1.0,0.811323,154.414062,11.662694,0.00366,0.016393,3.659817,4.0,1.264767,74.195312,6.440565,0.00486,0.011628,4.993806,1.0,89.485648,13.163342,57.505412,normal,none
1780962600,8.335423,75.140625,6.522624,0.088833,0.21374,2.710195,1.0,1.583273,113.058594,9.814114,0.004626,0.008043,7.717135,7.0,2.254335,57.535156,4.994371,0.000877,0.001717,36.143581,1.0,2.643294,93.851562,8.146837,0.003449,0.002268,26.457883,3.0,0.493185,167.160156,14.51043,0.000978,0.181818,0.329984,1.0,0.555988,57.488281,4.990302,0.00091,0.025424,2.441346,1.0,0.766318,64.0,5.555556,0.0445,0.166667,0.496535,1.0,0.58414,84.628906,7.346259,0.235,0.863636,0.455157,2.0,1.600345,90.75,6.156716,0.2365,0.985981,4.427525,1.0,0.843045,154.414062,11.662694,0.0031,0.016129,3.848143,4.0,1.320524,74.140625,6.435818,0.004918,0.012552,4.944657,1.0,89.972141,10.247445,57.483524,normal,none
